file_path,whisper_text,pathumma_text,speaker
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0016.wav," Oh, I...",โอ๊ย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0017.wav, Chocolate.,ช็อกโกแลต,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0018.wav,อยากเป็นครูสอนเต้นค่ะ,อยาก เป็น ครู สอน เต้น ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0019.wav,เปิดไฟห้องน้ำทิ้งไว้ค่ะ,เปิด ไฟ ห้องน้ำ ทิ้ง ไว้ ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0020.wav,ปิดไฟเราจะกลัวใช่ หรือไม่ก็ถ้าปิดไฟเราจะต้องเปิดเอ่อเพลงไว้ ไม่งั้นนอนไม่ได้ กลัว โอ้โห นะครับ,ปิดไฟเราจะกลัวใช่หรือไม่ก็ถ้าปิดไฟเราจะต้องเปิดเอ่อเพลงไว้ไม่งั้นนอนไม่ได้กลัวโอ้โหนะครับ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0021.wav, You have to pretend.,คุณต้องกลัว,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0022.wav,Pretend อย่างเดียวเลยค่ะว่า,พริกแชนอย่างเดียวเลยค่ะว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0023.wav,I'm fine! I'm totally fine! ไม่เหนื่อยเลย อะไรอย่างเงี้ยค่ะมันต้อง pretend เราต้องแบบว่า,I'm fine I'm totally fine ไม่เหนื่อยเลยอะไรอย่างเงี้ยค่ะมันต้อง pretend เราต้องแบบว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0024.wav, Focus.,โฟกัส,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0025.wav,ช็อตที่ยังจำอยู่ในหัวได้ก็น่าจะเป็นวันแรกที่เข้าไป,ช็อตที่ยังจำอยู่ในหัวได้ก็น่าจะเป็นวันแรกที่เข้าไป,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0026.wav,ในห้องสอบแล้วบอกว่า,ในห้องซ้อมแล้วแบบว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0027.wav,แบบ New Girl ทุกคนก็ต้องมาแบบ มายืนเรียงกันแล้วก็ต้องแนะนำตัวอะไรอย่างนี้ค่ะหนูจำได้ว่าตอนนั้นแบบว่าโอ๊ะ!ฮ่าๆๆEverything is so new to me มากๆเลยค่ะแล้วแบบ โอ๊ะ!,แบบ new girl ทุกคนก็จะต้องมาแบบ มายืนเรียงกัน แล้วก็จะต้องแนะนำตัวอะไรอย่างเงี้ยค่ะ หนูจำได้ว่าตอนนั้นแบบว่า เอ้า  มากมากเลยอะค่ะ แล้วแบบ อ๋อ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0028.wav,ยังจำได้วันนั้นเลย แล้วก็อยู่ดีๆ คุณแม่คุณพ่อบอกว่าไปแล้วนะหนูบอก อ้าวไปไหนอะหนูไม่กลับด้วยหรอ แม่บอก No อยู่ๆ ต่อ 3 เดือน หนูบอก Whatแม่บอก ช็อคมาก อ้าว มาทิ้งเราไว้ในนี้,ยังจำได้วันนั้นเลยแล้วก็อยู่ดีคุณแม่คุณพ่อบอกว่าไปแล้วนะหนูบอกเอ้าไปไหนอ่ะหนูไม่กลับด้วยเหรอแม่บอกไม่อยู่อยู่ต่อสามเดือนหนูบอกแบบช็อกมากอ้าวมาทิ้งเราไว้ในนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0029.wav,แล้วก็ไปเลยอะไรอย่างนี้,แล้วก็ไปเลยอะไรอย่างนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0030.wav,สำหรับหนูตอนนั้นตอนเด็กๆ นี้แบบว่าท้าไทย,เอ่อสำหรับหนูตอนนั้นตอนเด็กนี่แบบว่าท้าทาย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0031.wav,หลายอย่างมากๆในช่วงตัดสินใจ With best夠เฝ้าทีเราต้องvocalist ขนainenก็คือ Trumpเราก็ต marcแขหลปวงThey need to sadจะได้ทำในช่วงที่ด flagP 웃 rhythmicก็เป็นแค่แพล the oldอ�มดีนะไม่ได้ต้องสงสัยกดแรง wanderYesoremNãoyesYesถprusellesLS refrigeratcassaและมาและแยร์ disputet нашиเดี๋ยวมี ทืมM decorateอื่นๆ,หลายอย่างมากมากเพราะว่าเราต้องมาอยู่คนเดียวเราต้องตัดสินใจคนเดียวเราต้องใช้เงินคนเดียวเราต้องคือมันไม่เคยทำอะไรเลยแล้วหนูแบบติดแม่มากมากอะไรอย่างเงี้ยค่ะแล้วมันแบบเวลาเราเหนื่อยเราอะไรอย่างเงี้ยเราแบบบางทีเราก็อยากไปอ้อนแม่อะไรอย่างเงี้ยแต่มันทำไม่ได้เราก็ได้แต่แบบคอลวิดีโออะไรอย่างเงี้ยอย่างเดียว,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0032.wav,คือ แล้วก็ด้วยภาษาด้วยค่ะ,คือแล้วก็ด้วยภาษาด้วยค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0033.wav,มันยาก เพราะว่าเราไม่รู้,มันยากเพราะว่าเราคนอยู่อย่างนี้ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0034.wav,อ๋อ Everyday เลยค่ะ ทุกๆ วันเลยค่ะหลังเลิกซ้อมเราจะต้องอัปเดตแม่แล้วว่าวันนี้เราทำอะไรบ้างเราเรียนเพลงอะไรบ้าง อะไรอย่างนี้ค่ะ Everyday เลยค่ะ,อ๋อ everyday เลยค่ะทุกทุกวันเลยค่ะหลังเลิกซ้อมเราจะต้องอัปเดตแม่แล้วว่าวันนี้เราทำอะไรบ้างเราเรียนเพลงอะไรบ้างอะไรอย่างนี้ค่ะ everyday เลยค่ะนะครับ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0035.wav,ที่บ้านหนูเลี้ยงแมวตั้งแต่ป.2 ค่ะหนู,ที่บ้านหนูเลี้ยงแมวตั้งแต่ปสองค่ะนุ้ง,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0036.wav,เลยรู้สึกคุ้นเคยกับเขาอะไรอย่างเงี้ย,เลยรู้สึกคุ้นเคยกับเขาอะไรอย่างนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0037.wav,แล้วเรารู้สึกว่านิสัยเรากับนิสัยแมวมันเข้ากันได้,แล้วเรารู้สึกว่านิสัยเรากับนิสัยแมวมันเข้ากันได้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0038.wav,บางครั้งครับ เพราะว่าขน,บางครั้งค่ะเพราะว่าขน,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0039.wav,ขนเยอะ หนูรู้สึกว่าถ้าเกี่ยวว่า แบบหนูเอาเขาเข้ามานอนด้วยเนี่ยแบบ,ขนเยอะหนูรู้สึกว่าถ้าเกิดว่าแบบหนูเอาเขาเข้ามานอนด้วยเนี่ยแบบ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0040.wav,ขนมันจะเต็มเพราะผมดูเลยอะไรอย่างเงี้ยค่ะ ก็เลยจะแบบบางครั้ง,ผลมันจะเต็มผ้าห่มหนูเลยอะไรอย่างเงี้ยค่ะก็เลยจะแบบบางครั้ง,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0041.wav,ตอนนอนครับเขาจะมาแย่งหมอนบ้างบางทีเอาหน้ามาก่ายหัวหนูบ้างแล้วก็นักๆ แต่ลงก็ทนนอนเดี๋ยวถ้าเกิดไปบ้านลิซ่าในอนาคตเดี๋ยวต้องไปเยี่ยมน้องหมาน้องแมcondsแล้วเดี๋ยวจะเอาของได้ได้ก็น้อยไปฝากลูกๆ,ตอนนอนนี่ค่ะเขาจะมาแย่งหมอนบ้างบางทีแบบเอาหน้ามากายหัวหนูบ้างคือแล้วก็นักหนักนะแต่หนูก็ทนนอนนี่เดี๋ยวถ้าเกิดไปบ้านลีซ่าในอนาคตเดี๋ยวต้องไปเยี่ยมน้องหมาน้องแมวแล้วเดี๋ยวจะเอาของเล็กน้อยไปฝากลูก,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0042.wav,เป็นสำคัญในชีวิตหนูเลยค่ะ,เป็นสำนักงานในชีวิตหนูเลยค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0043.wav,เอาจริงๆไม่เคยค่ะ ไม่เคยคิดไม่เคยฝันว่า,เอาจริงไม่เคยค่ะไม่เคยคิดไม่เคยฝันว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0044.wav,จะมาเป็น,จะมาเป็น,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0045.wav,หนูทุกวันนี้ได้ขนาดนี้,หนูทุกวันนี้ได้ขนาดนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0046.wav,คือตอนนั้นด้วยความรู้สึกว่าเราเป็นเด็กต่างจังหวัด เรารู้สึกว่าแบบ,คือตอนนั้นด้วยความที่เรามีความรู้สึกว่าเราเป็นเด็กต่างจังหวัดเรารู้สึกว่าแบบ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0047.wav,เท่าที่เรารู้คือเรารู้แค่เนี้ยแต่พอถึงจุดๆนี้แล้วคือมันไม่ได้แค่นี้มันแบบ,เท่าที่เรารู้คือเรารู้แค่เนี้ยแต่พอมาถึงจุดจุดนี้แล้วคือมันไม่ได้แค่นี้มันมันแบบ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0048.wav,มันใหญ่กว่าที่เราคิดเลยเนี้ยค่ะ,มันใหญ่กว่าที่เราคิดอะไรอย่างนี้ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0049.wav,มีความสุขที่สุดที่,มี ความ สุข ที่ สุด ที่,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0050.wav,ได้มาเป็นลิซ่าทุกวันนี้แล้ว,ได้มาเป็นลิซ่าทุกวันนี้แล้ว,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0051.wav,เราสามารถตอบแทน ตอนนี้คือมีกำลังพอที่จะตอบแทนบุญคุณคุณพ่อคุณแม่ได้ค่ะ,เราสามารถตอบแทนตอนนี้คือมีกำลังพอที่จะตอบแทนบุญคุณคุณพ่อคุณแม่ได้ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0052.wav,ขอบคุณค่ะ,ใช่ค่ะก็คือถ้าหนู,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0053.wav,ยังไม่มี,ยังไม่มีไอ้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0054.wav,ถ้าแบบยังรู้สึกว่าไม่ถูกใจ นี่ก็จะถ่ายเกินร้อยรูปก็ถ่ายค่ะแต่ถ้าเกิดว่าถ่าย คือถ้าถูกใจปั๊บ,ถ้าแบบยังรู้สึกว่าไม่ถูกใจนี่ก็จะจะถ่ายเกินร้อยรูปก็ถ่ายค่ะแต่ถ้าเกิดว่าถ่ายคือถ้าถูกใจปั๊บ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0055.wav,ถ้ายุดเลย แล้วก็โพสต์เลย,ค่ะ หยุด เลย แล้วก็ โพสต์ เลย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0056.wav,โอ้ นิดหน่อย แต่แบบไม่ได้อยากให้มันดูแบบ filter เกินไปเดี๋ยวเขาเอ๊ะเอ๊ะ filter ด้วยหรอดูเรื่องเหมือนกัน เหมือนกันต่อมาเคยหรือไม่เคย,โอ้โหอฟคอร์สนิดหน่อยแต่แบบไม่ได้อยากให้มันดูแบบฟิลเตอร์เกินไปเขาเอ๊ะดูเรื่องเหมือนกันเหมือนกันต่อมาเคยหรือไม่เคย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0057.wav,ไม่เคยค่ะ,เคยค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0058.wav,ล่าสุด โอ้โห น่าจะ...เบอร์...น่าจะหลายปีที่แล้วค่ะของพี่เคยร้องตอนที่พี่เรียนอยู่นี่แหละแล้วก็รู้สึกคิดถึงเงินของพ่อแม่เพราะว่า...เมื่อเราอยู่อเมริกาไม่มีเงินตอนแรกอะ ข้อต่อมา,ล่าสุดโอ้โหน่าจะน่าจะหลายปีที่แล้วค่ะของพี่เคยร้องตอนที่พี่เรียนอยู่นี่แหละแล้วก็รู้สึกคิดถึงเงินของพ่อแม่เพราะว่าทุกคนอายุอเมริกาไม่มีเงินต้นมากข้อต่อมา,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0059.wav,โดยความที่,เอ่อด้วยความที่เอ่อ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0060.wav,หนู,หนู,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0061.wav,เป็นแบบว่า คือพูดภาษาไทย,เป็นแบบว่าคือพูดภาษาไทย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0062.wav,เป็นภาษาแรกก็จริง แต่ว่าบางทีคำหนึ่งมันไม่สามารถ Describe ได้ในภาษาไทยเราจะต้องใช้เป็นภาษาเกาหลีหรือภาษาอังกฤษตอนให้สัมภาษณ์คือ ให้สัมภาษณ์มั่วไปเลยแล้วก็พี่ละมก็จะเหนื่อยไปเลยก็จะแบบ โอเค โอเค หละวันต่อให้สนุกมากตอนนี้พี่รู้สึกว่า ภาษาเอกของเราคือเกาหลีแล้วใช่ไหมครับ,เป็นภาษาแรกก็จริงแต่ว่าบางทีแบบว่าคำคำนึงมันแบบมันไม่สามารถ describe ได้ในภาษาไทยเราจะต้องใช้เป็นภาษาเกาหลีหรือภาษาอังกฤษอะไรอย่างเงี้ยค่ะก็จะแบบตอนให้สัมภาษณ์คือให้สัมภาษณ์มั่วไปเลยแล้วก็พี่ล่ามก็จะแบบเหนื่อยไปเลยก็จะแบบโอเคโอเคไม่เทิร์นไม่เทิร์นอะไรอย่างเงี้ยสนุกมากค่ะสนุกตอนนี้ตอนนี้พี่รู้สึกว่าภาษาเอกของเราคือเกาหลีเลยใช่ไหมครับ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0063.wav,ใช่ค่ะ คือมันใช้ทุกวัน มันใช้ทุกวัน ตอนนี้ล่าสุด,ใช่ค่ะคือมันใช้ทุกวันมันใช้ทุกวันตอนนี้ล่าสุด,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0064.wav,หนูพูดภาษาไทยแล้ว แฟ.. เอ่อ..,หนูพูดภาษาไทยแล้ว,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0065.wav,Member บอกว่า อุ๊ย อยู่ภาษาไทยดีขึ้นนะ,เบอร์บอกว่าอุ๊ยอยู่ภาษาไทยดีขึ้นนะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0066.wav, This is insane though Ummm...,แค่นั้นมันแพงเหรอเออแบบอุ๊ย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0067.wav, हेवा,เห็นป่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0068.wav,เทบักเทบักเทบักก็ไก่ค่ะ เทบัก,เทบักเทบักเทบักกาวไก่ค่ะเทบัก,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0069.wav,เทตก แต่ว่า,เทตัก แต่ว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0070.wav,แบบว่า โอ้ว นั่นเยี่ยม นั่นเยี่ยม แบบว้าวพี่จะได้พูดประโยคนี้,ว่าแบบโอ้วันใหญ่แบบว้าวอยู่อยู่พูดอะไรมาหน่อยสิพี่จะได้พี่จะได้พูดประโยคนี้เอ่อ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0071.wav, ओइ नीम,โอ๊ยนี่,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0072.wav,ชุดนี้สวยไหมคะเทป่าเย้,ชุดนี้สวยไหมคะเทเปอร์เย่,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0073.wav,代拿,ได้ไหมได้ไหม,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0074.wav,ช่วงนี้กินอาหารไทยทุกวันเลยค่ะ,ช่วงนี้ กิน อาหาร ไทย ทุก วัน เลย ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0075.wav,ก็คือตอนนี้เหมือนแบบเป็น Challenge ว่าเราสามารถหาร้าน,ก็คือตอนนี้เหมือนแบบเป็นชาลเลนซ์ว่าเราสามารถหาร้านแบบ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0076.wav,ที่อร่อยที่สุดได้ไหม อะไรอย่างเงี้ย,ที่อร่อยที่สุดได้ไหมอะไรอย่างนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0077.wav,อันนี้ก็อร่อย แต่ว่ามันขาดตรงนี้ไปเราก็เหมือนตามล่าหาร้านอาหารไทยที่เกาหลีค่ะช่วงนี้,อันนี้ก็อร่อยแต่ว่ามันขาดตรงนี้ไปอะไรอย่างนี้เราก็เหมือนแบบตามล่าหาร้านอาหารไทยที่เกาหลีค่ะช่วงนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0078.wav,ไม่ค่ะ,ไม่ ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0079.wav,ล่าสุดถามคุณแม่ว่าจะต้องทำน้ำจิ้ม,ล่าสุดถามคุณแม่ว่าแบบจะต้องทำน้ำจิ้ม,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0080.wav,อะไรนะ เขาเรียกว่าน้ำจิ้มที่แบบใส่น้ำปลาใส่พริก พริกน้ำปลา,อะไรนะเขาเรียกว่าน้ำจิ้มที่แบบใส่น้ำปลาใส่พริกพริกน้ำปลา,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0081.wav,หนูถามแม่ว่า,หนูถามแม่ว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0082.wav,พริกน้ำปลาทำยังไงหนูเทไป 3-4 รอบอะครับเพราะว่ามันกินไม่ได้งั้นออเดอร์ต่อไปแล้วกันเนอะ- อย่าเพิ่งลองทำอาหารเองเลยกันนะครับ ค่ะ ใช่เคยหรือไม่เคย,พริกน้ำปลาทำไงหนูเทไปสามสี่รอบอะค่ะเพราะว่ามันกินไม่ได้งั้นออเดอร์ต่อไปแล้วกันเนอะอย่าเพิ่งลองทำอาหารเองแล้วกันนะครับเคยหรือไม่เคย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0083.wav,มันด้วยความที่แบบ บางทีหนูตื่นสาย อะไรอย่างเงี้ยค่ะ,มันด้วยความที่แบบบางทีหนูตื่นสายอะไรอย่างนี้ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0084.wav,มันเซ็ตไม่ทันจริงๆ,มันเซ็ตไม่ทันจริง,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0085.wav,หรือบางทีวันไหนที่แบบว่า,หรือบางทีวันไหนที่แบบว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0086.wav,ฝนจะตก คือหนูจะเป็นคนผมอยากส่งอะค่ะถึงจะเซ็ตหน้าม้าไป แต่ฝนตกก็คือชื้นก็คือไปเลย,ฝนจะตกคือหนูจะเป็นคนผมยักษงอะค่ะถึงจะเซ็ตหน้าม้าไปแต่ฝนตกก็คือชื้นก็คือไปเลย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0087.wav,น้ำอาหารไปเลยก็เลยวันนั้นก็,น้ำมันก็ไม่ไปเลยก็เลยก็อ่าก็วันนั้นก็คือก็ก็,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0088.wav,ก็ต้องทำใจไปวันหนึ่ง,ก็ต้องทำใจไปวันหนึ่งอะไรอย่างนี้ค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0089.wav,หนูไม่ถึง 3 วันค่ะ หนูน่าจะเป็นแค่วันหนึ่ง แต่นอนตลอดจนแบบว่าอันนี้คือเพื่อนไม่ได้เอกใจ แต่ว่าแม่บ้านที่ขอเขาค่ะ เขาบอก,หนูไม่ถึง 3 วันค่ะหนูน่าจะแบบเป็นแค่วันหนึ่งแต่แบบนอนตลอดจนแบบว่าอันนี้คือเพื่อนไม่ได้เอกใจแต่ว่าแม่บ้านที่ขอเขาค่ะเขาบอก,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0090.wav,เขามาปลุกหนูเลย เขาบอกว่าตื่นมากินอะไรหน่อยเถอะเห็นลับนานหนูเติ้ล,เขามาปลุกหนูเลยเขาบอกว่าตื่นมากินอะไรหน่อยเถอะเห็นเห็นหลับนานเหลือเกิน,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0091.wav,แบบ เห็นกินตะ,แบบเห็นกินแต่,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0092.wav,กินแบบนมช็อกโกแลต แล้วก็วางไว้ข้างๆ,กินแบบนมช็อกโกแลตแล้วก็วางไว้ข้าง,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0093.wav,เตียงแล้วก็นอนต่ออะไรอย่างงี้ เขาแบบเป็นห่วงหนูมากๆเลยค่ะนะครับ เออนะครับ,แล้วก็นอนต่ออะไรอย่างเงี้เขาแบบเป็นห่วงหนูมากมากเลยค่ะนะครับเออนะครับ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0094.wav,ตื่นเต้นมากๆค่ะ เพราะว่าหนูเตรียมตัว,ตื่นเต้นมากค่ะเพราะว่าหนูเตรียมตัว,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0095.wav,ทำอันยะตั้งแต่,ทำ อัน นี้ ตั้งแต่,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0096.wav,เดือนมีนา,เดือน มีนา,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0097.wav,แล้วก็โหมันใช้เวลานานมากๆ แต่ว่าพวกเราอยากจะทำให้มัน Perfect ที่สุด,แล้วก็โอ้โหมันใช้เวลานานมากมากแต่ว่าพวกเราอยากจะทำให้มันเพอร์เฟคที่สุดอะไรอย่างนี้,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0098.wav,เพื่อไม่ให้ทุกคนแบบว่า,เพื่อไม่ให้ทุกคนแบบว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0099.wav,รู้สึกแบบ เอ๊ะ อะไรอย่างเงี้ยคืออยากให้ทุกคนชอบจริงๆ พวกเราเลยแบบPut effort like everything into itแล้วบอกว่า,รู้สึกแบบ อะไรอย่างเงี้ย คืออยากให้ทุกคนชอบจริงๆ พวกเราเลยแบบ พูด effort like everything into it แล้วแบบว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0100.wav,คือในที่สุดมันออกมาแล้วอะ เลยแบบ อ้าว รู้สึกแบบโล่งเพราะว่าตอนแรกรู้สึกว่า เฮ้ย เขาจะชอบมั้ยอะมันรู้สึกเหมือนคนท้องแก่ แต่แบบ เมื่อไหร่ลูกจะคลอด อะไรแบบนี้,คือในที่สุดมันมันออกมาแล้วอ่ะเลยแบบโอ้ยรู้สึกแบบโล่งเพราะว่าตอนแรกรู้สึกว่าเฮ้ยเขาจะชอบไหมอ่ะแบบมันรู้สึกเหมือนคนท้องแก่แต่แบบเมื่อไหร่ลูกจะคลอดอะไรอย่างเงี้ย,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0101.wav,เหมือนท้องกล้าไปแล้ว เพิ่งเห็นจะคลอด แต่ในที่สุดมันออกมาเลย มันแบบ โอเค,เหมือนท้องแก้มเลยว่าแบบพูดเห็นสักโครตเลยไงแต่แบบในที่สุดมันออกมาเลยมันเลยว่าโอเค,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0102.wav,มันแบบ เออ แบบ สิ่งที่เราแบบ,มันแบบเออแบบสิ่งที่เราแบบ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0103.wav,กังวลคือมันหายไปหมดเลยค่ะ,กังวลคือมันหายไปหมดเลยค่ะ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0104.wav,หรือว่ามันไม่ชินมากกว่าเพราะปกติเราจะชินอยู่กับการอยู่กัน 4 คนแล้วบอกว่า คนนี้ตอบคำถามอันนี้นะแต่ว่าพอเราอยู่คนเดียวแล้วแบบI have to do like,หนูว่ามันไม่ชินมากกว่า เพราะปกติเราจะชินอยู่กับการ อยู่กัน 4 คน แล้วแบบว่า เออ คนนี้ตอบคำถาม อันนี้นะ แต่ว่า พอเราอยู่คนเดียวแล้วแบบ I have to do like,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0105.wav,แบบ โอล์น คนเดียวเลย มันเลยรู้สึกค่อนข้างกดดัน,อลแอลโลนคนเดียวเลยอะไรอย่างเงี้มันเลยรู้สึกแบบว่าค่อนข้างกดดัน,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0106.wav,但,แต่,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0107.wav,อยากวันนี้นี่เป็นสัมภาษณ์แรกเลยนะคะ ที่หนูทำเดี๋ยวเนี่ย หนูรู้สึกว่าหนูแบบ,อยากวันนี้นี่เป็นสัมภาษณ์แรกเลยนะคะที่ที่หนูทำเดี๋ยวเนี่ยหนูรู้สึกว่าหนูแบบ,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0108.wav,อ่า รู้สึกว่าแบบ ไม่ค่อยกังวลมาก เพราะว่าพี่วูดดี้แบบว่า,รู้สึกว่าแบบไม่ค่อยกังวลมากเพราะว่าพี่วูดดี้บอกว่า,Lisa
Lisa/dataset/oOwrELY9h2Q/SPEAKER_01_sent_0109.wav,เป็นกันเองมากๆเลย แล้วก็ขอบคุณมากๆเลยค่ะ,เป็นกันเองมากเลยแล้วต้องขอบคุณมากเลยค่ะ,Lisa
